0000005028	0000000001	46.834507	-96.764938	0	0
0000005028	0000000002	46.834660	-96.765068	20	4
0000005028	0000000003	46.834778	-96.765175	35	8
0000005028	0000000004	46.834858	-96.765205	44	9
0000005028	0000000005	46.834938	-96.765205	53	11
0000005028	0000000006	46.835419	-96.765236	106	23
0000005028	0000000007	46.835739	-96.765251	142	30
0000005028	0000000008	46.835777	-96.765259	146	31
0000005028	0000000009	46.835831	-96.765266	152	33
0000005028	0000000010	46.835857	-96.765289	155	33
0000005028	0000000011	46.835918	-96.765297	162	35
0000005028	0000000012	46.836308	-96.765274	205	44
0000005028	0000000013	46.836308	-96.765327	209	45
0000005028	0000000014	46.836357	-96.765511	224	47
0000005028	0000000015	46.836418	-96.765656	237	50
0000005028	0000000016	46.836491	-96.765778	249	52
0000005028	0000000017	46.836517	-96.765877	257	53
0000005028	0000000018	46.836529	-96.765930	261	54
0000005028	0000000019	46.836559	-96.766098	274	57
0000005028	0000000020	46.836567	-96.766304	290	59
0000005028	0000000021	46.836559	-96.766449	301	61
0000005028	0000000022	46.836559	-96.766640	315	64
0000005028	0000000023	46.836559	-96.766747	323	65
0000005028	0000000024	46.836578	-96.766907	336	68
0000005028	0000000025	46.836720	-96.767349	372	74
0000005028	0000000026	46.836727	-96.767387	375	75
0000005028	0000000027	46.836750	-96.767509	385	77
0000005028	0000000028	46.836750	-96.767540	387	77
0000005028	0000000029	46.836758	-96.767570	390	78
0000005028	0000000030	46.836758	-96.767639	395	79
0000005028	0000000031	46.836758	-96.767700	400	79
0000005028	0000000032	46.836750	-96.767784	406	81
0000005028	0000000033	46.836750	-96.767891	414	82
0000005028	0000000034	46.838921	-96.767929	655	107
0000005028	0000000035	46.839790	-96.767937	752	118
0000005028	0000000036	46.841389	-96.767944	930	136
0000005028	0000000037	46.842228	-96.767975	1023	146
0000005028	0000000038	46.843189	-96.767967	1130	157
0000005028	0000000039	46.844048	-96.767960	1226	168
0000005028	0000000040	46.845398	-96.767937	1376	183
