0000005773	0000000001	46.942417	-96.919464	0	0
0000005773	0000000002	46.942429	-96.919861	30	3
0000005773	0000000003	46.942619	-96.924301	368	40
0000005773	0000000004	46.942657	-96.924751	402	44
0000005773	0000000005	46.942390	-96.924759	432	47
0000005773	0000000006	46.941860	-96.924767	491	53
0000005773	0000000007	46.939968	-96.924797	701	74
0000005773	0000000008	46.937820	-96.924850	940	97
0000005773	0000000009	46.935879	-96.924889	1156	119
0000005773	0000000010	46.935299	-96.924889	1220	125
0000005773	0000000011	46.935287	-96.924599	1242	126
0000005773	0000000012	46.935280	-96.924438	1254	127
0000005773	0000000013	46.935268	-96.924271	1267	128
0000005773	0000000014	46.935257	-96.923965	1290	129
0000005773	0000000015	46.935230	-96.923340	1338	131
0000005773	0000000016	46.935219	-96.922859	1374	133
0000005773	0000000017	46.935219	-96.922539	1399	135
0000005773	0000000018	46.935238	-96.922241	1421	136
0000005773	0000000019	46.935257	-96.922066	1435	137
0000005773	0000000020	46.935299	-96.921761	1459	138
0000005773	0000000021	46.935337	-96.921501	1479	139
0000005773	0000000022	46.935368	-96.921288	1495	140
0000005773	0000000023	46.935608	-96.919891	1605	146
0000005773	0000000024	46.935719	-96.919228	1656	149
0000005773	0000000025	46.935768	-96.918900	1682	150
0000005773	0000000026	46.935799	-96.918625	1703	152
0000005773	0000000027	46.935829	-96.918327	1726	153
0000005773	0000000028	46.935841	-96.918030	1749	154
0000005773	0000000029	46.935848	-96.917770	1768	155
0000005773	0000000030	46.935841	-96.917427	1794	156
0000005773	0000000031	46.935818	-96.917198	1812	157
0000005773	0000000032	46.935799	-96.916916	1833	159
0000005773	0000000033	46.935780	-96.916748	1846	159
0000005773	0000000034	46.935768	-96.916641	1855	160
0000005773	0000000035	46.935730	-96.916389	1874	161
0000005773	0000000036	46.935680	-96.916130	1895	162
0000005773	0000000037	46.935650	-96.915985	1906	163
0000005773	0000000038	46.935608	-96.915840	1918	163
0000005773	0000000039	46.935558	-96.915649	1934	164
0000005773	0000000040	46.935528	-96.915550	1942	165
0000005773	0000000041	46.935410	-96.915146	1975	166
0000005773	0000000042	46.935257	-96.914688	2014	169
0000005773	0000000043	46.935150	-96.914337	2043	170
0000005773	0000000044	46.935101	-96.914177	2056	171
0000005773	0000000045	46.935070	-96.914070	2065	171
0000005773	0000000046	46.935028	-96.913925	2077	172
0000005773	0000000047	46.934978	-96.913734	2093	173
0000005773	0000000048	46.934910	-96.913429	2117	174
0000005773	0000000049	46.934887	-96.913284	2128	175
0000005773	0000000050	46.934868	-96.913170	2137	175
0000005773	0000000051	46.934837	-96.912926	2156	176
0000005773	0000000052	46.934811	-96.912727	2172	177
0000005773	0000000053	46.934799	-96.912598	2181	178
0000005773	0000000054	46.934788	-96.912384	2198	179
0000005773	0000000055	46.934780	-96.912178	2213	179
0000005773	0000000056	46.934757	-96.911835	2240	181
0000005773	0000000057	46.934731	-96.911064	2298	184
0000005773	0000000058	46.934700	-96.910110	2371	188
0000005773	0000000059	46.934658	-96.909096	2448	192
0000005773	0000000060	46.934608	-96.907860	2542	198
0000005773	0000000061	46.934509	-96.905159	2747	209
0000005773	0000000062	46.934460	-96.903725	2856	215
0000005773	0000000063	46.934448	-96.903198	2896	217
0000005773	0000000064	46.934441	-96.902451	2953	220
0000005773	0000000065	46.934429	-96.901634	3015	223
0000005773	0000000066	46.934429	-96.900986	3064	226
0000005773	0000000067	46.934387	-96.900200	3124	229
0000005773	0000000068	46.934299	-96.890640	3850	269
0000005773	0000000069	46.934269	-96.888649	4001	278
0000005773	0000000070	46.934227	-96.884407	4323	295
0000005773	0000000071	46.934219	-96.883797	4370	298
0000005773	0000000072	46.934219	-96.883316	4406	300
0000005773	0000000073	46.934200	-96.882507	4468	303
0000005773	0000000074	46.934208	-96.877945	4814	322
0000005773	0000000075	46.934200	-96.874146	5103	338
0000005773	0000000076	46.934208	-96.867790	5585	365
0000005773	0000000077	46.934208	-96.865250	5778	375
0000005773	0000000078	46.934208	-96.861351	6074	391
0000005773	0000000079	46.934200	-96.860985	6102	393
0000005773	0000000080	46.934200	-96.860565	6134	395
0000005773	0000000081	46.934170	-96.855148	6545	417
0000005773	0000000082	46.934170	-96.854454	6598	420
0000005773	0000000083	46.934170	-96.854210	6616	421
0000005773	0000000084	46.934139	-96.852554	6742	428
0000005773	0000000085	46.933998	-96.852516	6758	429
0000005773	0000000086	46.933887	-96.852470	6771	429
0000005773	0000000087	46.933849	-96.852448	6775	429
0000005773	0000000088	46.933800	-96.852417	6781	429
0000005773	0000000089	46.933727	-96.852356	6791	430
0000005773	0000000090	46.933678	-96.852318	6797	430
0000005773	0000000091	46.933640	-96.852280	6802	430
0000005773	0000000092	46.933578	-96.852196	6811	431
0000005773	0000000093	46.933529	-96.852135	6818	431
0000005773	0000000094	46.933319	-96.851814	6852	432
0000005773	0000000095	46.932899	-96.851196	6918	435
0000005773	0000000096	46.932598	-96.850769	6965	436
