0000006865	0000000001	46.865379	-96.884079	0	0
0000006865	0000000002	46.864929	-96.883430	71	8
0000006865	0000000003	46.864880	-96.883179	91	10
0000006865	0000000004	46.864880	-96.882950	108	12
0000006865	0000000005	46.863739	-96.882957	235	30
0000006865	0000000006	46.863148	-96.882957	300	40
0000006865	0000000007	46.863029	-96.882957	314	42
0000006865	0000000008	46.862900	-96.882957	328	44
0000006865	0000000009	46.862888	-96.882355	374	61
0000006865	0000000010	46.862888	-96.881828	414	75
0000006865	0000000011	46.862881	-96.880356	526	116
0000006865	0000000012	46.862881	-96.880028	551	125
0000006865	0000000013	46.862869	-96.878769	646	160
0000006865	0000000014	46.862858	-96.878166	692	177
0000006865	0000000015	46.862858	-96.877800	720	187
0000006865	0000000016	46.862499	-96.877808	760	201
0000006865	0000000017	46.862099	-96.877785	804	216
0000006865	0000000018	46.862129	-96.879807	958	238
0000006866	0000000001	46.916000	-96.778770	0	0
0000006866	0000000002	46.916840	-96.778778	94	14
0000006866	0000000003	46.918438	-96.778770	272	39
0000006866	0000000004	46.919338	-96.778770	372	54
0000006866	0000000005	46.919357	-96.779465	425	60
0000006866	0000000006	46.919338	-96.781029	544	74
0000006866	0000000007	46.919331	-96.783447	727	95
0000006866	0000000008	46.919319	-96.784164	782	101
0000006866	0000000009	46.919308	-96.785049	849	109
0000006866	0000000010	46.919300	-96.785561	888	114
0000006866	0000000011	46.919289	-96.786568	964	122
0000006866	0000000012	46.919300	-96.786919	991	126
0000006866	0000000013	46.919308	-96.787300	1020	129
0000006866	0000000014	46.919308	-96.787949	1069	135
0000006866	0000000015	46.919308	-96.788567	1116	140
0000006866	0000000016	46.919289	-96.789764	1207	150
0000006866	0000000017	46.919300	-96.790024	1227	153
0000006866	0000000018	46.919289	-96.790955	1298	161
0000006866	0000000019	46.919289	-96.791016	1303	162
0000006866	0000000020	46.919258	-96.792168	1390	172
0000006866	0000000021	46.919270	-96.793381	1482	182
0000006866	0000000022	46.919258	-96.794518	1569	192
0000006866	0000000023	46.919239	-96.797478	1794	218
0000006866	0000000024	46.919239	-96.797691	1810	220
0000006866	0000000025	46.919239	-96.797905	1826	222
0000006866	0000000026	46.917278	-96.797920	2044	238
0000006866	0000000027	46.914547	-96.797928	2348	260
0000006866	0000000028	46.912079	-96.797958	2622	280
0000006866	0000000029	46.911949	-96.797958	2637	281
0000006866	0000000030	46.911129	-96.797958	2728	287
0000006866	0000000031	46.910770	-96.797958	2768	290
0000006866	0000000032	46.909840	-96.797958	2871	298
0000006866	0000000033	46.908459	-96.797966	3025	309
0000006866	0000000034	46.907829	-96.797981	3095	314
0000006866	0000000035	46.907448	-96.797981	3137	317
0000006866	0000000036	46.907440	-96.798286	3160	322
0000006866	0000000037	46.907410	-96.798500	3177	326
0000006866	0000000038	46.907410	-96.798515	3178	326
0000006866	0000000039	46.907349	-96.798691	3193	329
0000006866	0000000040	46.907310	-96.798767	3200	331
0000006866	0000000041	46.907249	-96.798889	3211	333
0000006866	0000000042	46.907169	-96.799011	3224	336
0000006866	0000000043	46.907101	-96.799149	3237	339
0000006866	0000000044	46.907158	-96.799194	3244	341
0000006866	0000000045	46.907200	-96.799225	3250	343
0000006866	0000000046	46.907249	-96.799240	3255	345
0000006866	0000000047	46.907318	-96.799240	3263	347
0000006867	0000000001	46.848808	-96.815460	0	0
0000006867	0000000002	46.848278	-96.815895	69	13
0000006867	0000000003	46.848328	-96.816017	80	15
0000006867	0000000004	46.848740	-96.817131	176	34
0000006867	0000000005	46.848827	-96.817345	195	38
0000006867	0000000006	46.849010	-96.817810	236	45
0000006867	0000000007	46.849190	-96.817780	256	49
0000006867	0000000008	46.850227	-96.816910	388	72
0000006867	0000000009	46.850388	-96.817329	424	82
0000006867	0000000010	46.850578	-96.817795	466	93
0000006867	0000000011	46.850830	-96.818451	523	108
0000006867	0000000012	46.850918	-96.818726	546	114
0000006867	0000000013	46.850948	-96.818855	556	117
0000006867	0000000014	46.851028	-96.819084	576	122
0000006867	0000000015	46.851028	-96.819481	606	130
0000006867	0000000016	46.851028	-96.819641	618	133
0000006867	0000000017	46.851028	-96.819786	629	134
0000006867	0000000018	46.850700	-96.819786	666	139
0000006867	0000000019	46.850460	-96.819801	692	142
0000006867	0000000020	46.849831	-96.819786	762	150
0000006867	0000000021	46.848888	-96.819771	867	163
0000006867	0000000022	46.848389	-96.819778	923	170
0000006867	0000000023	46.848289	-96.819977	942	171
0000006867	0000000024	46.848270	-96.820007	945	171
0000006867	0000000025	46.848248	-96.820068	950	172
0000006867	0000000026	46.848198	-96.820229	964	173
0000006867	0000000027	46.847980	-96.821167	1039	177
0000006867	0000000028	46.847889	-96.821541	1069	179
0000006867	0000000029	46.847649	-96.822578	1152	184
0000006867	0000000030	46.847618	-96.822754	1166	185
0000006867	0000000031	46.847588	-96.822899	1178	186
0000006867	0000000032	46.847569	-96.823044	1189	186
0000006867	0000000033	46.847549	-96.823181	1200	187
0000006867	0000000034	46.847538	-96.823296	1208	188
0000006867	0000000035	46.847530	-96.823410	1217	188
0000006867	0000000036	46.847519	-96.823494	1224	189
0000006867	0000000037	46.847507	-96.823677	1238	189
0000006867	0000000038	46.847507	-96.823845	1250	190
0000006867	0000000039	46.847500	-96.823944	1258	191
0000006867	0000000040	46.847500	-96.824059	1267	191
0000006867	0000000041	46.847488	-96.824455	1297	193
0000006867	0000000042	46.847477	-96.825317	1362	197
0000006867	0000000043	46.847477	-96.825371	1366	197
0000006867	0000000044	46.847477	-96.825417	1370	198
0000006867	0000000045	46.847469	-96.825455	1373	198
0000006867	0000000046	46.847469	-96.825500	1376	198
0000006867	0000000047	46.847458	-96.825539	1380	198
0000006867	0000000048	46.847450	-96.825569	1382	198
0000006867	0000000049	46.847420	-96.825691	1392	199
0000006867	0000000050	46.847427	-96.827171	1505	203
0000006867	0000000051	46.847458	-96.833061	1953	221
0000006867	0000000052	46.847469	-96.834015	2026	224
0000006867	0000000053	46.847519	-96.834114	2035	224
0000006867	0000000054	46.847519	-96.834129	2037	224
0000006867	0000000055	46.847530	-96.834137	2038	224
0000006867	0000000056	46.847530	-96.834160	2040	225
0000006867	0000000057	46.847530	-96.834175	2041	225
0000006867	0000000058	46.847538	-96.834274	2048	225
0000006867	0000000059	46.847549	-96.834457	2062	225
0000006867	0000000060	46.847557	-96.834610	2074	226
0000006867	0000000061	46.847569	-96.834740	2084	226
0000006867	0000000062	46.847588	-96.834938	2099	227
0000006867	0000000063	46.847618	-96.835167	2117	228
0000006867	0000000064	46.847649	-96.835396	2135	228
0000006867	0000000065	46.847698	-96.835655	2155	229
0000006867	0000000066	46.847729	-96.835815	2168	229
0000006867	0000000067	46.847771	-96.835945	2179	230
0000006867	0000000068	46.847809	-96.836105	2192	230
0000006867	0000000069	46.847870	-96.836357	2212	231
0000006867	0000000070	46.847908	-96.836456	2221	232
0000006867	0000000071	46.847958	-96.836617	2234	232
0000006867	0000000072	46.848007	-96.836754	2246	232
0000006867	0000000073	46.848068	-96.836914	2260	233
0000006867	0000000074	46.848167	-96.837151	2281	234
0000006867	0000000075	46.848278	-96.837395	2303	235
0000006867	0000000076	46.848419	-96.837646	2328	236
0000006867	0000000077	46.848549	-96.837875	2350	236
0000006867	0000000078	46.848679	-96.838081	2372	237
0000006867	0000000079	46.848858	-96.838326	2399	238
0000006867	0000000080	46.849037	-96.838577	2427	239
0000006867	0000000081	46.849190	-96.838799	2450	240
0000006867	0000000082	46.849339	-96.839005	2473	241
0000006867	0000000083	46.849487	-96.839211	2496	242
0000006867	0000000084	46.849609	-96.839355	2513	243
0000006867	0000000085	46.849789	-96.839539	2538	244
0000006867	0000000086	46.849937	-96.839676	2557	244
0000006867	0000000087	46.850029	-96.839760	2569	245
0000006867	0000000088	46.850109	-96.839828	2580	245
0000006867	0000000089	46.850250	-96.839928	2597	246
0000006867	0000000090	46.850349	-96.840004	2610	246
0000006867	0000000091	46.850430	-96.840057	2619	247
0000006867	0000000092	46.850517	-96.840118	2630	247
0000006867	0000000093	46.850628	-96.840179	2643	248
0000006867	0000000094	46.850739	-96.840225	2656	248
0000006867	0000000095	46.850849	-96.840286	2669	249
0000006867	0000000096	46.850960	-96.840340	2682	249
0000006867	0000000097	46.851078	-96.840378	2696	250
0000006867	0000000098	46.851299	-96.840446	2721	251
0000006867	0000000099	46.851398	-96.840469	2732	251
0000006867	0000000100	46.851521	-96.840500	2746	252
0000006867	0000000101	46.851620	-96.840515	2757	252
0000006867	0000000102	46.851719	-96.840530	2768	253
0000006867	0000000103	46.851799	-96.840538	2777	253
0000006867	0000000104	46.851891	-96.840546	2787	253
0000006867	0000000105	46.851948	-96.840546	2793	254
0000006867	0000000106	46.851990	-96.840561	2798	254
0000006867	0000000107	46.852100	-96.840645	2812	254
0000006867	0000000108	46.854111	-96.840630	3035	263
0000006867	0000000109	46.855309	-96.840668	3169	268
0000006867	0000000110	46.856049	-96.840706	3251	271
0000006867	0000000111	46.856289	-96.840721	3278	272
0000006867	0000000112	46.859348	-96.841019	3619	285
0000006867	0000000113	46.859558	-96.841034	3642	286
0000006867	0000000114	46.860058	-96.841087	3698	288
0000006867	0000000115	46.860977	-96.841187	3800	292
